address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"13803 S 11th S, Parkland, WA 98444",560000,,4,,1948,Multi-family,1984,17424,287,3 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/13803-11th-Avenue-Ct-S-98444/home/2572215
"18808 38th Ave E, Tacoma, WA 98446",1200000,"7,538",8,,3632,Multi-family,1978,164656,330,8 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/18808-38th-Ave-E-98446/home/2583382
"321 Lafayette St S, Tacoma, WA 98444",335000,,2,,816,Single-family,1947,10500,411,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/321-Lafayette-St-S-98444/home/2837754
"933 S Sprague Ave, Tacoma, WA 98405",449900,,3,,2304,Single-family,1910,3209,195,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/933-S-Sprague-Ave-98405/home/2707723
"6323 S Yakima Ave, Tacoma, WA 98408",450000,,4,,1666,Multi-family,1913,6000,270,4 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/6323-Yakima-Ave-98408/home/2720557
"4717 S Alaska St, Tacoma, WA 98408",339950,,3,,1084,Single-family,1900,6012,314,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4717-S-Alaska-St-98408/home/2940406
"2801 N Narrows Dr Unit E2, Tacoma, WA 98407",450000,,2,,1418,Condo,1985,6382,317,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2801-N-Narrows-Dr-98407/unit-E2/home/2936201
"3922 E T St, Tacoma, WA 98404",460000,,3,,1153,Single-family,2014,2819,399,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3922-E-T-St-98404/home/22760486
"4706 64th St E, Tacoma, WA 98443",1450000,,4,,4873,Single-family,2006,71874,298,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4706-64th-St-E-98443/home/2601874
"916 S J St, Tacoma, WA 98405",425000,,2,,1534,Single-family,1905,3250,277,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/916-S-J-St-98405/home/2707057
"6502 E Portland Ave, Tacoma, WA 98404",375000,,3,,1872,Single-family,1936,10890,200,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/6502-E-Portland-Ave-98404/home/2605243
"1741 116th St S, Tacoma, WA 98444",525000,,2,,1392,Single-family,1925,7500,377,5 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1741-116th-St-S-98444/home/2987026
"3806 E Spokane St, Tacoma, WA 98404",419900,,3,,1738,Single-family,1908,5000,242,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3806-E-Spokane-St-98404/home/2918800
"4821 N 27th St, Tacoma, WA 98407",950000,,4,,2680,Single-family,1948,5000,354,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4821-N-27th-St-98407/home/2963053
"5302 34th Street Loop NE, Tacoma, WA 98422",649777,,4,,1800,Single-family,1979,7700,361,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5302-34th-Street-Loop-NE-98422/home/2973776
"5208 S Cushman Ave, Tacoma, WA 98408",400000,,4,,1272,Single-family,1913,6200,314,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5208-S-Cushman-Ave-98408/home/2842311
"16408 38th Ave E, Tacoma, WA 98446",965000,,3,,2990,Single-family,1996,171190,323,6 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/16408-38th-Ave-E-98446/home/2577952
"422 S 53rd St, Tacoma, WA 98408",424950,,3,,2300,Single-family,1927,5040,185,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/422-S-53rd-St-98408/home/2827707
"1026 S Monroe St, Tacoma, WA 98405",979000,,4,,2445,Single-family,2025,7463,400,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1026-S-Monroe-St-98405/home/172097912
"5631 S Puget Sound Ave, Tacoma, WA 98409",475000,,3,,1508,Single-family,1905,5000,315,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5631-S-Puget-Sound-Ave-98409/home/2990024
"1902 Bridgeport Way W #106, University Place, WA 98466",374900,,2,,1197,Condo,1979,1116,313,,Washington,"Tacoma, WA",https://www.redfin.com/WA/University-Place/1902-Bridgeport-Way-W-98466/unit-106/home/2968329
"809 E 35th St, Tacoma, WA 98404",399000,,2,,1012,Single-family,1925,3250,394,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/809-E-35th-St-98404/home/2717235
"1717 E 42nd St, Tacoma, WA 98404",475000,,3,,1093,Single-family,2007,4172,435,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1717-E-42nd-St-98404/home/12406924
"2916 58th Ave NE, Tacoma, WA 98422",450000,,3,,1030,Single-family,1986,6350,437,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2916-58th-Ave-NE-98422/home/2937089
"14902 25th Avenue Ct E, Tacoma, WA 98445",559999,,3,,2076,Single-family,1972,14810,270,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/14902-25th-Avenue-Ct-E-98445/home/2947304
"3106 35th Street Ct E, Tacoma, WA 98443",60000,,2,,924,Manufactured,1976,,65,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3106-35th-Street-Ct-E-98443/home/3012719
"1652 93rd St S, Tacoma, WA 98444",488000,,3,,1508,Single-family,1992,6725,324,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1652-S-93rd-St-98444/home/2861028
"7413 S Oakes St, Tacoma, WA 98409",438950,,4,,1316,Single-family,1972,6000,334,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/7413-S-Oakes-St-98409/home/2723223
"4524 N 11th St, Tacoma, WA 98406",649900,,4,,1545,Single-family,1925,6000,421,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4524-N-11th-St-98406/home/2964878
"1102 S Mullen St, Tacoma, WA 98405",595000,,3,,1498,Single-family,2000,12632,397,3 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1102-S-Mullen-St-98405/home/2997610
"5012 S M St, Tacoma, WA 98408",399000,,2,,1422,Single-family,1922,4625,281,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5012-S-M-St-98408/home/2970234
"10612 25th Ave E, Tacoma, WA 98445",400000,,3,,1300,Single-family,1962,12196,308,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/10612-25th-Ave-E-98445/home/2920721
"3502 N Cheyenne St, Tacoma, WA 98407",755000,,3,,2042,Single-family,2010,5040,370,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3502-N-Cheyenne-St-98407/home/2840916
"4211 N 24th St, Tacoma, WA 98406",525000,,2,,1068,Single-family,1920,5160,492,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4211-N-24th-St-98406/home/2963411
"4015 S M St, Tacoma, WA 98418",515000,,3,,2508,Single-family,1949,6600,205,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4015-S-M-St-98418/home/2978751
"13515 11th Ave S, Tacoma, WA 98444",585000,,3,,1360,Single-family,1984,10856,430,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/13515-11th-Ave-S-98444/home/2992578
"3773 E R St, Tacoma, WA 98404",580000,,4,,2824,Single-family,2006,4598,205,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3773-E-R-St-98404/home/23094035
"719 118th St S, Tacoma, WA 98444",569950,,4,,1499,Single-family,2025,5000,380,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/719-118th-St-S-98444/home/2723556
"2416 177th Street Ct E, Tacoma, WA 98445",522000,,3,,1822,Single-family,2003,5550,286,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2416-177th-Street-Ct-E-98445/home/3006244
"13520 16th Avenue Ct S, Tacoma, WA 98444",825000,,4,,2594,Single-family,1985,33105,318,3 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/13520-16th-Avenue-Ct-S-98444/home/2965848
"1821 75th St E #5, Tacoma, WA 98404",219995,,2,,1182,Manufactured,1991,,186,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1821-75th-St-E-98404/unit-5/home/3019945
"2702 Vista View Dr, Tacoma, WA 98407",1350000,,3,,2053,Single-family,1976,14374,658,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2702-Vista-View-Dr-98407/home/2922958
"1611 S 84th St, Tacoma, WA 98444",520000,,4,,1866,Single-family,1979,5400,279,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1611-S-84th-St-98444/home/2617419
"1827 100th Street Ct S, Tacoma, WA 98444",545000,,3,,2150,Single-family,2012,5435,253,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1827-100th-Street-Ct-S-98444/home/18446498
"3816 S 11th St, Tacoma, WA 98405",485000,,3,,1048,Single-family,1950,6000,463,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3816-S-11th-St-98405/home/2820349
"2501 S Hosmer St, Tacoma, WA 98405",425000,,2,,1022,Single-family,1907,5750,416,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2501-S-Hosmer-St-98405/home/2751673
"624 111th St S, Tacoma, WA 98444",450000,,3,,1398,Single-family,1950,7500,322,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/624-111th-St-S-98444/home/2947815
"2132 Sunset Dr W, University Place, WA 98466",682000,,3,,2860,Single-family,1922,52707,238,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2132-Sunset-Dr-W-98466/home/2776913
"17825 25th Avenue Ct E, Tacoma, WA 98445",525000,"3,360",4,,2389,Single-family,2003,5410,220,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/17825-25th-Avenue-Ct-E-98445/home/3028933
"5414 N 41st St, Tacoma, WA 98407",565000,,3,,1374,Single-family,1980,6000,411,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5414-N-41st-St-98407/home/2956867
"1424 49th St NE, Tacoma, WA 98422",1299950,,3,,2627,Single-family,1974,15681,495,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1424-49th-St-NE-98422/home/2742346
"1111 132nd St S, Tacoma, WA 98444",830000,,5,,2535,Single-family,2025,22651,327,3 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1111-132nd-St-S-98444/home/22777836
"916 N Stadium Way, Tacoma, WA 98403",1499000,"9,011",4,,3248,Single-family,1926,5250,462,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/916-N-Stadium-Way-98403/home/2635689
"2101 N Proctor St, Tacoma, WA 98406",524950,,2,,1586,Single-family,1924,3920,331,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2101-N-Proctor-St-98406/home/2963718
"915 N Laurel Ln, Tacoma, WA 98406",915000,,5,,2506,Single-family,2000,7756,365,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/915-N-Laurel-Ln-98406/home/2815098
"2408 158th Street Ct E, Tacoma, WA 98445",549900,,3,,1623,Single-family,2023,5313,339,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2408-158th-Street-Ct-E-98445/home/183580406
"3011 S Warner St, Tacoma, WA 98409",386000,,3,,1224,Single-family,1923,8700,315,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3011-S-Warner-St-98409/home/2837088
"2110 148th St E, Tacoma, WA 98445",475000,,3,,1510,Single-family,1988,7444,315,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2110-148th-St-E-98445/home/2741755
"5212 138th St E, Tacoma, WA 98446",475000,,3,,1637,Single-family,1960,13068,290,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5212-138th-St-E-98446/home/2749010
"1109 E 31 St, Tacoma, WA 98404",649900,"3,775",3,,2664,Single-family,1926,6760,244,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1109-E-31st-St-98404/home/2715691
"18203 37th Ave E, Tacoma, WA 98446",684950,,5,,2774,Single-family,2025,5250,247,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Parkland/18203-37-Ave-E-98446/home/197285687
"15217 19th Avenue Ct E, Tacoma, WA 98445",495000,"3,140",3,,1524,Single-family,1978,8997,325,4 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/15217-19th-Avenue-Ct-E-98445/home/2921350
"5809 S Puget Sound Ave, Tacoma, WA 98409",480000,,3,,1506,Single-family,1909,8250,319,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5809-S-Puget-Sound-Ave-98409/home/2719403
"807 S 48th St, Tacoma, WA 98408",379000,,2,,2090,Single-family,1903,4340,181,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/807-S-48th-St-98408/home/2979227
"18219 37th Ave E, Tacoma, WA 98446",659950,,5,,2602,Single-family,2025,5775,254,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Parkland/18219-37-Ave-E-98446/home/197175122
"5006 N 28th, Tacoma, WA 98407",375000,,2,,768,Single-family,1949,6600,488,3 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5006-N-28th-St-98407/home/2791312
"4418 N 33rd St, Tacoma, WA 98407",725000,,3,,2489,Single-family,1925,6456,291,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4418-N-33rd-St-98407/home/2822223
"1304 E 53rd St, Tacoma, WA 98404",424900,,3,,1190,Townhome,2024,2172,357,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1304-E-53rd-St-98404/home/188326733
"3009 N 22nd St, Tacoma, WA 98406",675000,,3,,2984,Single-family,1914,5500,226,1 space,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3009-N-22nd-St-98406/home/2726263
"5424 S J St, Tacoma, WA 98408",395000,,2,,915,Single-family,1908,5850,432,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5424-S-J-St-98408/home/2970494
"4810 SW 330th Ct, Federal Way, WA 98023",730000,,4,,2410,Single-family,1989,8976,303,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Federal-Way/4810-SW-330th-Ct-98023/home/348889
"2814 Pioneer Way E, Tacoma, WA 98404",525000,,3,,2360,Single-family,1930,8225,222,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2814-Pioneer-Way-98404/home/2587789
"4415 S 10th St, Tacoma, WA 98405",525000,"3,348",4,,2948,Single-family,1955,9000,178,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4415-S-10th-St-98405/home/2946357
"3220 N 22nd St, Tacoma, WA 98406",850000,,4,,2940,Single-family,1950,6000,289,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3220-N-22nd-St-98406/home/2744791
"6618 52nd Ave W, University Place, WA 98467",594900,,4,,2265,Townhome,2025,3602,263,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/University-Place/6618-52nd-Ave-W-98467/home/197144481
"15922 42nd Avenue Ct E, Tacoma, WA 98446",490000,"3,072",3,,1464,Single-family,1994,8805,335,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/15922-42nd-Avenue-Ct-E-98446/home/2936715
"1603 Norpoint Way NE, Tacoma, WA 98422",1299000,"8,124",8,,6720,Multi-family,1984,8918,193,12 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1603-Norpoint-Way-NE-98422/home/2632388
"1303 E 53rd St, Tacoma, WA 98404",419900,,3,,1190,Townhome,2024,2172,353,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1303-E-53rd-St-98404/home/188326755
"10716 16th Avenue Ct S #21, Tacoma, WA 98444",85000,,2,,784,Manufactured,1997,,108,1 space,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/10716-16th-Ave-Ct-S-98444/unit-21/home/176000718
"4411 Harbor Ridge Ct NE, Tacoma, WA 98422",629000,,3,,1877,Single-family,1987,7221,335,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4411-Harbor-Ridge-Ct-NE-98422/home/2828577
"4709 S American Lake Blvd, Tacoma, WA 98409",430000,,3,,1192,Single-family,1943,5900,361,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4709-S-American-Lake-Blvd-98409/home/2908728
"2314 N 31st St, Tacoma, WA 98403",749000,,3,,2768,Condo,1983,2000,271,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2314-N-31st-St-98403/home/179736482
"3914 47th Ave NE, Tacoma, WA 98422",629999,,4,,2181,Single-family,1992,6662,289,3 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3914-47th-Ave-NE-98422/home/2858134
"3006 S Tyler St, Tacoma, WA 98409",650000,,5,,1770,Single-family,1915,10500,367,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3006-S-Tyler-St-98409/home/2906585
"5208 Ridge Dr NE, Tacoma, WA 98422",850000,,3,,2366,Single-family,1990,9561,359,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5208-Ridge-Dr-NE-98422/home/2829204
"1322 Earnest S Brazill St, Tacoma, WA 98405",665000,,4,,2268,Single-family,1923,3187,293,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1322-Earnest-S-Brazill-St-98405/home/2707892
"933 S Mountain View Ave, Tacoma, WA 98465",1150000,,4,,3444,Single-family,1948,18295,334,2 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/933-S-Mountain-View-Ave-98465/home/2935834
"508 E 34th, Tacoma, WA 98404",355000,,2,,804,Single-family,1908,4810,442,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/508-E-34th-St-98404/home/2716659
"523 N E St, Tacoma, WA 98403",1499000,,6,,5000,Multi-family,1905,6500,300,4 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/523-N-E-St-98403/home/2712070
"2008 E 34th St, Tacoma, WA 98404",429999,,3,,1241,Single-family,1998,3900,346,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2008-E-34th-St-98404/home/2845606
"2701 S 15th St, Tacoma, WA 98405",399950,,3,,1556,Single-family,1941,2775,257,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2701-S-15th-St-98405/home/2941737
"15107 15109 15th Ave E, Tacoma, WA 98445",659998,,4,,1120,Multi-family,1987,26136,589,6 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Parkland/15109-15th-Ave-E-98445/home/176051979
"6241 N 37th St, Tacoma, WA 98407",560000,"3,549",3,,1320,Single-family,1984,7400,424,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/6241-N-37th-St-98407/home/2768813
"1231 S Ferry St, Tacoma, WA 98405",449995,,3,,1100,Single-family,1903,5750,409,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/1231-S-Ferry-St-98405/home/2843472
"3424 S Monroe St, Tacoma, WA 98409",629900,,3,,2331,Single-family,1949,6000,270,4 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3424-S-Monroe-St-98409/home/2940674
"9638 C St E, Tacoma, WA 98445",450000,,3,,1276,Single-family,1917,6120,353,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/9638-C-St-E-98445/home/2946270
"4018 52nd St NE, Tacoma, WA 98422",950000,,5,,3244,Single-family,1998,16988,293,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4018-52nd-St-NE-98422/home/2858533
"8424 East Side Dr NE, Tacoma, WA 98422",985000,"5,528",3,,2919,Single-family,1965,12196,337,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/8424-East-Side-Dr-NE-98422/home/2725693
"505 S 35th St, Tacoma, WA 98418",410000,,2,,1617,Single-family,1910,4550,254,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/505-S-35th-St-98418/home/2716963
,549900,,3,,1623,Single-family,2023,6257,339,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/2322-158th-Street-Ct-E-98445/home/183580408
"10717 Broadway Ave S, Tacoma, WA 98444",625000,,4,,1512,Single-family,1975,15245,413,4 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/10717-Broadway-Ave-S-98444/home/2801646
"15103 - 15105 15th Ave E, Tacoma, WA 98445",639998,,4,,1120,Multi-family,1987,21780,571,6 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/15105-15th-Ave-E-98445/home/2573901
"4712 Brookdale RD Rd E, Tacoma, WA 98446",879500,,3,,3956,Single-family,1937,70131,222,11 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/4712-Brookdale-Rd-E-98446/home/2816359
"806 S 120th St S, Tacoma, WA 98444",480000,,3,,1256,Single-family,1909,10000,382,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/806-120th-St-S-98444/home/2766776
"769 121st St S, Tacoma, WA 98444",469999,,3,,1576,Single-family,1958,7500,298,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/769-121st-St-S-98444/home/2766761
"618 S 15th, Tacoma, WA 98405",585000,,5,,3412,Single-family,1900,2319,171,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/618-S-15th-St-98405/home/52353611
"160 136th St S, Tacoma, WA 98444",1299950,,14,,4944,Multi-family,1954,17859,263,14 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/160-136th-St-S-98444/home/2741102
,618900,,4,,1843,Single-family,2025,4736,336,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Unknown/8508-13th-Ave-E-Unknown/home/194020533
"5016 N 43rd St, Tacoma, WA 98407",824888,,5,,2286,Single-family,1914,5100,361,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5016-N-43rd-St-98407/home/2954411
"8314 8316 S Park Ave, Tacoma, WA 98408",565000,"3,432",4,,1664,Multi-family,1981,4400,340,4 spaces,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/8316-S-Park-Ave-98408/home/2793778
"5035 Pacific Ave, Tacoma, WA 98408",529000,,3,,1610,Single-family,2007,2493,329,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/5035-Pacific-Ave-98408/home/12405643
"11604 Yakima Ave S, Tacoma, WA 98444",379900,"2,378",2,,892,Single-family,1968,6000,426,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/11604-Yakima-Ave-S-98444/home/2947669
"320 E 32nd St #202, Tacoma, WA 98404",395000,"3,069",3,,1631,Condo,2002,1273,242,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/320-E-32nd-St-98404/unit-202/home/3030400
"3521 50th Ave NE, Tacoma, WA 98422",495000,,3,,1118,Single-family,1980,6048,443,1 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3521-50th-Ave-NE-98422/home/2754753
"3519 138th St E, Tacoma, WA 98446",495000,,3,,1642,Single-family,1958,24393,301,2 car,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3519-138th-St-E-98446/home/22789274
"3517 S 11th St, Tacoma, WA 98405",675000,,3,,1946,Single-family,1921,6000,347,,Washington,"Tacoma, WA",https://www.redfin.com/WA/Tacoma/3517-S-11th-St-98405/home/2772553
