address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"115 E 5th St Unit A, Long Beach, MS 39560",549000,,3,3,1880,Townhome,2025,3049,292,1,Mississippi,,https://www.redfin.com/MS/Long-Beach/115-E-5th-ST-39560/unit-A/home/196362890
"Lot 2 Mason Ave #2, Long Beach, MS 39560",585900,,3,2,1557,Single-family,2025,7840,376,4,Mississippi,,https://www.redfin.com/MS/Long-Beach/Lot-2-Mason-Ave-39560/unit-2/home/196497368
"122 W Beach Blvd #6, Long Beach, MS 39560",629900,,3,2,1557,Single-family,2025,7840,405,4,Mississippi,,https://www.redfin.com/MS/Long-Beach/122-W-Beach-BLVD-39560/unit-6/home/196497417
"618 Verbena Dr, Long Beach, MS 39560",280000,,4,2,1934,Single-family,2019,6969,145,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/618-Verbena-Dr-39560/home/166218404
,799900,,3,2.5,1910,Single-family,2025,3892,419,,Washington,,https://www.redfin.com/WA/Kent/12510-SE-256th-Pl-98030/unit-7/home/196188459
"21 Oak Alley Ln, Long Beach, MS 39560",319000,,2,2.5,1520,Townhome,2007,,210,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/21-Oak-Alley-Ln-39560/home/115895320
"28843 213th Ct SE, Kent, WA 98042",650000,,4,2.5,2130,Single-family,2008,4380,305,,Washington,,https://www.redfin.com/WA/Kent/28843-213th-Ct-SE-98042/home/12306169
"103 Buena Vista Dr, Long Beach, MS 39560",499000,,4,2.5,3300,Single-family,2009,9147,151,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/103-Buena-Vista-Dr-39560/home/116116982
"20750 113th Pl SE, Kent, WA 98031",69950,,3,2,1456,Manufactured,1990,,48,2,Washington,,https://www.redfin.com/WA/Kent/20750-113th-Pl-SE-98031/home/196200354
"129 Marcie Dr, Long Beach, MS 39560",599000,,4,3,2597,Single-family,2007,16988,231,4,Mississippi,,https://www.redfin.com/MS/Long-Beach/129-Marcie-Dr-39560/home/115925400
"405 Mason Ave, Long Beach, MS 39560",999000,,4,3.5,2946,Single-family,2023,7405,339,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/405-Mason-Ave-39560/home/196247880
,1030750,,4,2.5,2694,Single-family,2025,3879,383,,Washington,,https://www.redfin.com/WA/Kent/12218-SE-254th-Pl-98030/home/196235258
"122 Carroll Ave, Long Beach, MS 39560",384000,,3,2,2333,Single-family,2006,11761,165,1,Mississippi,,https://www.redfin.com/MS/Long-Beach/122-Carroll-Ave-39560/home/116124886
"4817 S 251st Ct, Kent, WA 98032",639950,,4,2.5,1820,Single-family,2011,4343,352,,Washington,,https://www.redfin.com/WA/Kent/4817-S-251st-Ct-98032/home/22441364
"121 Vance Pl, Long Beach, MS 39560",260000,,3,2,2055,Single-family,1971,12196,127,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/121-Vance-Pl-39560/home/116314834
"2609 S 272nd st #28, Kent, WA 98032",225000,,1,1,564,Condo,1985,,399,2,Washington,,https://www.redfin.com/WA/Kent/2609-S-272nd-St-98032/unit-28/home/12448173
"20801 SE 293rd St, Kent, WA 98042",895000,,3,2.5,2480,Single-family,1997,35719,361,,Washington,,https://www.redfin.com/WA/Kent/20801-SE-293rd-St-98042/home/382877
"12433 SE 256th Pl #4, Kent, WA 98030",887000,,5,3,2540,Single-family,2025,3192,349,,Washington,,https://www.redfin.com/WA/Kent/12433-SE-256th-Pl-98030/unit-4/home/196264082
"226 Boggs Cir, Long Beach, MS 39560",337000,,3,2,1780,Single-family,1987,9147,189,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/226-Boggs-Cir-39560/home/116551708
"10629 SE 244th St, Kent, WA 98030",844950,,3,3,2625,Single-family,1975,40075,322,4,Washington,,https://www.redfin.com/WA/Kent/10629-SE-244th-St-98030/home/400523
"202 White Harbor Rd, Long Beach, MS 39560",507500,,4,2,2008,Single-family,2007,20037,253,,Mississippi,,https://www.redfin.com/MS/Long-Beach/202-White-Harbor-Rd-39560/home/116445063
,864600,,4,3,2400,Single-family,2025,3193,360,,Washington,,https://www.redfin.com/WA/Kent/12429-SE-256th-Pl-98030/unit-3/home/196188280
"20260 28th Street St, Long Beach, MS 39560",145000,,2,1.5,900,Single-family,1966,47916,161,,Mississippi,,https://www.redfin.com/MS/Long-Beach/20260-28th-St-39560/home/144294891
"11225 SE 245th Pl, Kent, WA 98030",799000,,4,3,2380,Single-family,2022,4902,336,,Washington,,https://www.redfin.com/WA/Kent/11225-SE-245th-Pl-98030/home/178438029
"5812 S 234th St, Kent, WA 98032",392000,,2,2,993,Condo,1997,,395,1,Washington,,https://www.redfin.com/WA/Kent/5812-S-234th-St-98032/home/179589740
"136 Sea Oaks Blvd, Long Beach, MS 39560",499990,,4,3,2449,Single-family,2006,15245,204,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/136-Sea-Oaks-Blvd-39560/home/116120291
"5813 S 238th Ct Unit F2, Kent, WA 98032",374999,,2,2,1024,Condo,1987,,366,1,Washington,,https://www.redfin.com/WA/Kent/5813-S-238th-Ct-98032/unit-F2/home/66259
"217 White Harbor Rd, Long Beach, MS 39560",545000,,3,2,2033,Single-family,2025,18295,268,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/217-White-Harbor-Rd-39560/home/192242587
"4 Chimney Cross, Long Beach, MS 39560",385000,,4,2.5,2168,Single-family,1966,10454,178,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/4-Chimney-Cross-39560/home/116401917
"11436 SE 208th St #188, Kent, WA 98031",150000,,2,2,1848,Manufactured,1985,,81,2,Washington,,https://www.redfin.com/WA/Kent/11436-SE-208th-St-98031/unit-188/home/175701342
"11730 SE 247 Pl, Kent, WA 98030",799000,,5,2.5,2690,Single-family,2006,6688,297,,Washington,,https://www.redfin.com/WA/Kent/11730-SE-247th-Pl-98030/home/2074559
"7008 Crawford Dr, Long Beach, MS 39560",405000,,4,3.5,2785,Single-family,2022,10890,145,,Mississippi,,https://www.redfin.com/MS/Long-Beach/7008-Crawford-Dr-39560/home/177909366
"1720 Maple Ln #33, Kent, WA 98031",193000,,3,2,1440,Manufactured,2020,,134,1,Washington,,https://www.redfin.com/WA/Kent/1720-Maple-Ln-98030/unit-33/home/172542683
,289715,,4,2.5,1902,Single-family,2024,9147,152,,Mississippi,,https://www.redfin.com/MS/Long-Beach/7-Bear-Point-Dr-39560/home/191221749
,284990+,,3,2,1848,Single-family,,,154,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Trillium-IV-G/home/190173285
"22528 100th Ave SE, Kent, WA 98031",799000,,4,2.5,2460,Single-family,1997,9081,325,3,Washington,,https://www.redfin.com/WA/Kent/22528-100th-Ave-SE-98031/home/387818
,345990+,,5,3,2720,Single-family,,,127,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Hickory-III-H/home/190173283
"3046 Sea Oats Dr, Long Beach, MS 39560",344900,,4,3,2376,Single-family,2022,12196,145,3,Mississippi,,https://www.redfin.com/MS/Long-Beach/3046-Sea-Oats-Dr-39560/home/177909377
"13228 SE 238th Pl #9, Kent, WA 98042",996900,,5,3,3078,Single-family,2025,4423,324,,Washington,,https://www.redfin.com/WA/Kent/13228-SE-238th-Pl-98042/unit-9/home/193931623
,289990+,,3,2,1925,Single-family,,,151,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Roses-V-G/home/190173287
"28713 207th Ave SE, Kent, WA 98042",950000,,3,2,3000,Single-family,1992,71874,317,4,Washington,,https://www.redfin.com/WA/Kent/28713-207th-Ave-SE-98042/home/383031
"204 E Third St, Long Beach, MS 39560",349900,,3,2,1880,Single-family,1960,13939,186,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/204-E-Third-St-39560/home/116038063
"11130 SE 208th St Unit N101, Kent, WA 98031",279975,,1,1,770,Condo,1997,,364,1,Washington,,https://www.redfin.com/WA/Kent/11130-SE-208th-St-98031/unit-N101/home/66201
"800 W Beach Blvd, Long Beach, MS 39560",449000,,3,2.5,1561,Townhome,2008,5227,288,,Mississippi,,https://www.redfin.com/MS/Long-Beach/800-W-Beach-BLVD-39560/home/191006632
,310990+,,4,2,2204,Single-family,,,141,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Camellia-V-H/home/190173288
"22328 88th Way S Unit M101, Kent, WA 98031",622500,,4,3.5,2028,Townhome,2020,594594,307,,Washington,,https://www.redfin.com/WA/Kent/22328-88th-Way-S-98031/unit-M101/home/178441159
"548 W Beach Blvd #110, Long Beach, MS 39560",319900,,2,2.5,1160,Condo,2008,144183,276,,Mississippi,,https://www.redfin.com/MS/Long-Beach/548-W-Beach-Blvd-39560/unit-110/home/116449281
"29775 218th Pl SE, Kent, WA 98042",699000,,4,2.5,2180,Single-family,2009,5565,321,,Washington,,https://www.redfin.com/WA/Kent/29775-218th-Pl-SE-98042/home/2116851
,285990+,,4,2.5,1851,Single-family,,,155,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Yucca-III-G/home/190173293
"22103 45th Ave S, Kent, WA 98032",712000,,3,2.5,2232,Condo,2003,,319,1,Washington,,https://www.redfin.com/WA/Kent/22103-45th-Ave-S-98032/home/196199229
"217 Boggs Cir, Long Beach, MS 39560",485000,,4,2.5,2440,Single-family,1995,9147,199,6,Mississippi,,https://www.redfin.com/MS/Long-Beach/217-Boggs-Cir-39560/home/116417616
"21638 SE 297th St, Kent, WA 98042",639000,,3,2.5,1790,Single-family,2009,4816,357,,Washington,,https://www.redfin.com/WA/Kent/21638-SE-297th-St-98042/home/22417039
"213 Oak St, Long Beach, MS 39560",246000,,4,2,1656,Single-family,1986,13939,149,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/213-Oak-St-39560/home/115965734
,346990+,,4,2.5,2811,Single-family,,,123,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Sycamore-IV-G/home/193025174
"31089 E Lake Morton Dr SE, Kent, WA 98042",800000,,3,1,1160,Single-family,1959,18295,690,3,Washington,,https://www.redfin.com/WA/Kent/31089-E-Lake-Morton-Dr-SE-98042/home/381905
"13804 SE 255th Pl, Kent, WA 98042",575000,,3,2.5,1720,Townhome,1999,5759,334,,Washington,,https://www.redfin.com/WA/Kent/13804-SE-255th-Pl-98042/home/400322
"7 Oak Alley Ln, Long Beach, MS 39560",314500,,2,2.5,1520,Townhome,2007,,207,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/7-Oak-Alley-Ln-39560/home/116127220
"121 E Second St, Long Beach, MS 39560",295000,,3,2,1534,Single-family,1950,14810,192,1,Mississippi,,https://www.redfin.com/MS/Long-Beach/121-E-Second-St-39560/home/116223951
"20509 93rd Pl S #5, Kent, WA 98031",739000,,4,3.5,2340,Condo,2015,,316,2,Washington,,https://www.redfin.com/WA/Kent/20509-93rd-Pl-S-98031/unit-5/home/196262159
"470 W Beach Blvd, Long Beach, MS 39560",879000,,2,2,1125,Single-family,2007,19602,781,3,Mississippi,,https://www.redfin.com/MS/Long-Beach/470-W-Beach-Blvd-39560/home/116067334
"27018 117th Pl SE, Kent, WA 98030",935000,,5,3,3150,Single-family,2002,7440,297,3,Washington,,https://www.redfin.com/WA/Kent/27018-117th-Pl-SE-98030/home/404319
,319425,,4,2,2204,Single-family,2025,10890,145,,Mississippi,,https://www.redfin.com/MS/Long-Beach/5035-Beatline-Rd-39560/home/195423855
"525 Central Ave N, Kent, WA 98032",380000,,2,1,780,Single-family,1947,3000,487,,Washington,,https://www.redfin.com/WA/Kent/525-Central-Ave-N-98032/home/396860
"117 Gandy Cir, Long Beach, MS 39560",135000,,3,1,1300,Single-family,1966,10018,104,,Mississippi,,https://www.redfin.com/MS/Long-Beach/117-Gandy-Cir-39560/home/115817097
"12607 SE 255th Pl, Kent, WA 98030",690000,,3,2.5,2160,Single-family,1987,7070,319,,Washington,,https://www.redfin.com/WA/Kent/12607-SE-255th-Pl-98030/home/400656
"705 W Beach Blvd #705, Long Beach, MS 39560",324500,,2,2.5,1364,Condo,2007,69260,238,,Mississippi,,https://www.redfin.com/MS/Long-Beach/705-W-Beach-Blvd-39560/unit-705/home/195207946
"20294a Daugherty Rd, Long Beach, MS 39560",114500,,1,,509,Single-family,1999,8712,225,,Mississippi,,https://www.redfin.com/MS/Long-Beach/20294-Daugherty-Rd-39560/home/115881565
"23430 100th Ave SE Unit E102, Kent, WA 98031",475000,,3,2.5,1659,Townhome,1991,,286,2,Washington,,https://www.redfin.com/WA/Kent/23430-100th-Ave-SE-98031/unit-E102/home/102794264
"1072 Enclave Cir, Long Beach, MS 39560",339000,,4,2,2289,Single-family,2023,10890,148,,Mississippi,,https://www.redfin.com/MS/Long-Beach/1072-Enclave-Cir-39560/home/185855547
"24814 SE 145th Ln, Kent, WA 98042",425000,,3,2.5,1660,Townhome,1981,2193,256,,Washington,,https://www.redfin.com/WA/Kent/24814-145th-Ln-SE-98042/home/399989
"548 W Beach Blvd #133, Long Beach, MS 39560",305000,,2,2.5,1148,Condo,2008,,266,,Mississippi,,https://www.redfin.com/MS/Long-Beach/548-W-Beach-Blvd-39560/unit-133/home/115837711
"619 1st Ave S, Kent, WA 98032",2695000,,22,,11000,Multi-family,1966,15245,245,15,Washington,,https://www.redfin.com/WA/Kent/619-1st-Ave-S-98032/home/2083794
"20042 Townsend Flurry Rd, Long Beach, MS 39560",199500,,4,2,1749,Single-family,1977,169884,114,3,Mississippi,,https://www.redfin.com/MS/Long-Beach/20042-Townsend-Flurry-Rd-39560/home/116298363
"22532 43rd Ave S Unit 19-2, Kent, WA 98032",519995,,2,2.5,1669,Townhome,2003,602434,312,,Washington,,https://www.redfin.com/WA/Kent/22532-43rd-Ave-S-98032/unit-19-2/home/25005
"328 Seal Ave, Long Beach, MS 39560",223500,,4,2,1583,Single-family,1959,13068,141,,Mississippi,,https://www.redfin.com/MS/Long-Beach/328-Seal-Ave-39560/home/116478404
"707 W Beach Blvd, Long Beach, MS 39560",339000,,2,2.5,1498,Condo,2007,,226,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/707-W-Beach-Blvd-39560/home/116375978
"22115 103rd Pl SE, Kent, WA 98031",649900,"4,020",4,2,1530,Single-family,1959,8498,425,2,Washington,,https://www.redfin.com/WA/Kent/22115-103rd-Pl-SE-98031/home/386750
"134 Markham Dr, Long Beach, MS 39560",400000,,3,2,1311,Single-family,2023,5662,305,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/134-Markham-Dr-39560/home/116117129
"405 S Cleveland Ave, Long Beach, MS 39560",679000,,3,2.5,1926,Single-family,2021,12196,353,4,Mississippi,,https://www.redfin.com/MS/Long-Beach/405-S-Cleveland-Ave-39560/home/166227276
"9812 S 247th Ct, Kent, WA 98030",674900,,3,2.5,1760,Single-family,1990,10417,383,2,Washington,,https://www.redfin.com/WA/Kent/9812-S-247th-Ct-98030/home/395811
"620 Old Savannah Dr, Long Beach, MS 39560",579000,,4,3.5,2529,Single-family,2025,13503,229,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/620-Old-Savannah-Dr-39560/home/195827481
"601 E Beach Blvd, Long Beach, MS 39560",659000,,4,3,1518,Single-family,2024,7405,434,,Mississippi,,https://www.redfin.com/MS/Long-Beach/601-E-Beach-Blvd-39560/home/168765657
"20122 102nd Ave SE, Kent, WA 98031",724900,,4,2.5,1960,Single-family,1999,4675,370,2,Washington,,https://www.redfin.com/WA/Kent/20122-102nd-Ave-SE-98031/home/386023
,321990+,,4,2,2314,Single-family,,,139,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Comstock-III-G/home/190173295
"27370 245th Ave SE, Maple Valley, WA 98038",699950,,4,2.5,1830,Single-family,2002,4500,382,,Washington,,https://www.redfin.com/WA/Maple-Valley/27370-245th-Ave-SE-98038/home/379498
"25015 110th Ave SE Unit B, Kent, WA 98030",435000,,3,2.5,1348,Townhome,1986,,323,1,Washington,,https://www.redfin.com/WA/Kent/25015-110th-Ave-SE-98030/unit-B/home/175989361
"218 West Ave, Long Beach, MS 39560",874900,,4,3.5,2633,Single-family,2023,10454,332,,Mississippi,,https://www.redfin.com/MS/Long-Beach/218-West-Ave-39560/home/116291349
"13106 SE 261st Pl, Kent, WA 98030",875000,,4,3.5,3320,Single-family,2006,6750,264,3,Washington,,https://www.redfin.com/WA/Kent/13106-SE-261st-Pl-98030/home/8186715
"1091 Enclave Cir, Long Beach, MS 39560",345500,,4,2,2289,Single-family,2021,10454,151,,Mississippi,,https://www.redfin.com/MS/Long-Beach/1091-Enclave-Cir-39560/home/177909096
"129 Pirate Ave, Long Beach, MS 39560",432000,,5,3,3039,Single-family,1971,10890,142,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/129-Pirate-Ave-39560/home/115908647
"13406 SE 262 St, Kent, WA 98042",900000,,4,2.5,2751,Single-family,2016,5720,327,,Washington,,https://www.redfin.com/WA/Kent/13406-SE-262nd-St-98042/home/22497312
,286990+,,4,2,1892,Single-family,,,152,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Ravenswood-V-H/home/190173252
,263990+,,3,2,1624,Single-family,,,163,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Brookdale-IV-G/home/190173262
"5080 A Ave, Long Beach, MS 39560",500000,,—,,5.00,Vacant land,,217800,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/5080-A-Ave-39560/home/196137157
"0 Lassabe Rd, Long Beach, MS 39560",65000,,—,,3.60,Vacant land,,156816,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/Lassabe-Rd-39560/home/183043130
"25214 113th Ave SE, Kent, WA 98030",799000,,4,2.5,2653,Single-family,2018,5826,301,,Washington,,https://www.redfin.com/WA/Kent/25214-113th-Ave-SE-98030/home/113996373
,280990+,,3,2,1740,Single-family,,,161,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Romeno-V-G/home/190173281
"0 I-10 Rd, Long Beach, MS 39560",399000,,—,,25.30,Vacant land,,1102068,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/I-10-Th-St-39560/home/166217637
,1007900,,5,3,3078,Single-family,2025,5081,327,,Washington,,https://www.redfin.com/WA/Kent/13307-SE-238th-Pl-98042/unit-11/home/196011486
,321990+,,4,2,2314,Single-family,,,139,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Comstock-III-H/home/190173256
"10526 SE 277th Pl, Kent, WA 98030",999999,,4,2.5,2623,Single-family,2014,8897,381,,Washington,,https://www.redfin.com/WA/Kent/10526-SE-277th-Pl-98030/home/50269384
"17 Pelican Ln, Long Beach, MS 39560",35000,,—,,7840,Vacant land,,7840,4,,Mississippi,,https://www.redfin.com/MS/Long-Beach/17-Pelican-Cove-Ln-39560/home/196650942
"12506 SE 232nd St, Kent, WA 98031",648000,,3,2,1510,Single-family,1969,7405,429,2,Washington,,https://www.redfin.com/WA/Kent/12506-SE-232nd-St-98031/home/226725
"450 W Beach Blvd, Long Beach, MS 39560",550000,,—,,1.20,Vacant land,,52272,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/450-W-Beach-BLVD-39560/home/196166691
"23402 62nd Ave S, Kent, WA 98032",387357,,3,2.5,1633,Townhome,1998,,237,2,Washington,,https://www.redfin.com/WA/Kent/23402-62nd-Ave-S-98032/home/28768535
"2006 Beach Blvd, Long Beach, MS 39560",45000,,—,,0.58,Vacant land,,25264,,,Mississippi,,https://www.redfin.com/MS/Biloxi/2006-Beach-Blvd-39531/home/115819448
"11433 SE 244th St, Kent, WA 98030",955999,,5,3,2880,Single-family,1962,16988,332,1,Washington,,https://www.redfin.com/WA/Kent/11433-SE-244th-St-98030/home/399213
"Freddie Frank Rd, Long Beach, MS 39560",100000,,—,,10.14,Vacant land,,441698,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/Freddie-Frank-Rd-39560/home/115892507
"2411 S 248th St Unit D22, Kent, WA 98032",270000,,2,1,870,Condo,1980,,310,1,Washington,,https://www.redfin.com/WA/Kent/2411-S-248th-St-98032/unit-D22/home/14148
"0 Turner Rd, Long Beach, MS 39560",139000,,—,,9.60,Vacant land,,418176,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/Turner-Rd-39560/home/166217821
"10319 SE 228th St, Kent, WA 98031",617950,,3,2.5,1300,Single-family,1984,8236,475,2,Washington,,https://www.redfin.com/WA/Kent/10319-SE-228th-St-98031/home/387724
"728 Beach Blvd #728, Long Beach, MS 39560",333000,,2,2.5,1352,Condo,2007,,246,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/728-W-Beach-Blvd-39560/unit-728/home/115863504
"28816 118th Ave SE, Auburn, WA 98092",1095950,,5,3,3444,Single-family,2006,17859,318,,Washington,,https://www.redfin.com/WA/Auburn/28816-118th-Ave-SE-98092/home/2080462
"6461 Simmons Dr, Long Beach, MS 39560",115000,,—,,3.11,Vacant land,,135471,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/6461-Simmons-Dr-39560/home/116375295
"109 Douglas Ave, Long Beach, MS 39560",450000,,—,,0.48,Vacant land,,20908,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/109-Douglas-St-39560/home/196932075
"23305 98th Ave S, Kent, WA 98031",1095000,,3,2,1770,Single-family,1935,93218,619,4,Washington,,https://www.redfin.com/WA/Kent/23305-98th-Ave-S-98031/home/386888
,286990+,,4,2,1885,Single-family,,,152,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Ravenswood-V-G/home/190173260
"Quarles Ave, Long Beach, MS 39560",19995,,—,,1.61,Vacant land,,70131,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/Quarles-Ave-39560/home/166164363
"9525 S 221st Pl, Kent, WA 98031",719900,,5,2.5,2900,Single-family,1998,8061,248,2,Washington,,https://www.redfin.com/WA/Kent/9525-S-221st-Pl-98031/home/386015
"132 Old Savannah Dr, Long Beach, MS 39560",49995,,—,,0.27,Vacant land,,11761,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/132-Old-Savannah-Dr-39560/home/196612582
"14806 SE 267th St, Covington, WA 98042",775000,,3,2.5,2240,Single-family,1998,8590,346,2,Washington,,https://www.redfin.com/WA/Covington/14806-SE-267th-St-98042/home/395764
,293990+,,4,2,1986,Single-family,,,148,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Rodessa-IV-G/home/190173272
"24500 Russell Rd #60, Kent, WA 98032",119999,,2,1,890,Manufactured,1975,,135,2,Washington,,https://www.redfin.com/WA/Kent/24500-Russell-Rd-98032/unit-60/home/196115190
,290990+,,4,2,1961,Single-family,,,148,2,Mississippi,,https://www.redfin.com/MS/Long-Beach/Long-Beach/Irises-V-H/home/190173258
,1076150,,4,3,2825,Single-family,2025,5629,381,,Washington,,https://www.redfin.com/WA/Kent/25415-122nd-Pl-SE-98030/home/195978869
"Valarie Dr, Long Beach, MS 39560",10000,,—,,0.51,Vacant land,,22215,,,Mississippi,,https://www.redfin.com/MS/Long-Beach/Valarie-Dr-39560/home/166346878
